a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99
0,0.058028491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032058711,0,0,0,0,0,0,0,0.194709969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095189009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053103397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205739819,0,0.028836619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06857994,0,0,0,0,0.103854614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027470269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036258844,0,0,0,0,0,0,0,0,0,0,0,0.029770757,0,0,0.081878038,0.071525046,0,0,0,0,0,0,0,0,0,0,0,0.028199534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015835206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077113535,0,0.140430628,0,0,0,0,0,0.068346356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018013811,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019755115,0.02514669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040108925,0,0,0,0,0,0.029508164,0,0,0.022044043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057396642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137271,0,0,0,0,0.024464976,0.013262309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045342109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063092892,0.032825314,0.025532842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009698892,0,0,0.032163804
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029909613,0,0,0.02407363,0,0,0.012284179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018288217,0,0,0,0,0,0,0,0,0,0,0.013806226,0,0,0,0,0,0.016100622,0,0,0.028658891,0,0,0,0,0,0,0,0,0,0,0.024869498,0,0,0,0.029643569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032651296,0,0,0,0,0,0.020308534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015139051,0,0,0,0,0,0,0,0,0,0.027285554,0,0,0,0,0,0,0.025879223,0,0,0,0,0,0.026351019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024007044,0,0,0,0,0,0,0.040184388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011071377,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068231698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029802103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037749525,0,0,0,0,0,0,0,0,0,0,0.061797728,0,0,0.041190426,0,0,0.025878401,0,0,0,0,0,0.0623454,0,0.026215108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057835151,0,0.070215314,0,0,0,0,0,0.102519534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03241663,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039132886,0,0,0,0,0,0,0,0,0,0,0,0,0.047776807,0,0,0,0,0,0,0,0,0,0.021724502,0.017050456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034184765,0,0,0,0,0,0,0,0,0,0,0,0.026955437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021396525,0,0,0,0,0.036254667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067859911,0.052958173,0.041192984,0,0,0,0,0,0.060144793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019017756,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035139823,0,0,0,0,0.135306927,0,0,0,0,0,0,0,0,0,0,0.040511208,0,0,0,0.058846889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036902361,0,0,0,0,0,0,0,0,0,0.03939939,0,0,0,0,0,0,0,0,0.026862658,0,0,0.031067284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019811597,0,0,0,0,0,0,0,0,0,0.017853511,0,0,0,0,0,0,0.033866637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031416625,0.049035346,0.038141652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067786274,0,0,0.065229334,0.075178442,0,0,0,0,0,0.0526787,0,0,0,0,0,0,0.05658449,0,0.070027269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046988618,0,0,0,0,0,0,0,0,0.038875425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072477017,0,0,0,0,0,0,0.061172737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038827712,0,0,0,0,0,0.035224622,0.043755322,0,0.0784168,0,0,0,0,0,0,0.023370025,0,0,0,0,0.03023327,0,0,0.035224622,0,0,0,0.07348919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048194566,0.037746054,0.060957561,0.031481558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036115946,0,0,0,0,0,0,0,0,0,0.063849327,0,0.020094005,0,0,0,0,0.016066372,0,0,0,0,0,0,0,0,0
0.005006238,0.018024001,0,0,0,0,0,0,0.012071522,0,0.008744951,0,0.016614368,0,0,0,0,0,0,0.009560544,0.026018974,0,0,0.012518761,0.043284558,0,0,0,0,0,0.020220107,0,0,0,0.010470957,0,0,0.021719299,0,0.053758308,0,0.021568051,0,0,0,0,0,0,0,0.017288769,0,0,0,0,0,0,0,0.020115111,0,0,0,0,0,0.011711425,0,0,0,0,0,0,0.01321862,0,0,0,0.018988124,0.024143043,0,0,0,0,0.011660685,0,0,0.082181556,0.029133129,0,0,0,0,0.013553076,0,0,0,0,0,0,0.006382283,0,0,0,0,0,0.008176676,0.022920191,0,0,0,0,0,0.00849694,0,0,0,0.037111909,0.023588793,0,0,0,0,0,0,0.014060015,0,0,0,0,0,0,0.013046662,0.021192049,0,0,0,0.022106504,0.029007168,0.01538554,0,0,0,0,0,0,0,0,0,0.044604839,0,0.009377762,0.011283459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041377994,0,0.025117673,0,0,0,0.029952691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019331894,0,0,0,0.021366896,0.023192386,0.009541186,0,0,0
0,0.025132058,0.071569076,0,0,0.03090322,0,0,0.033664243,0.024811688,0,0.031843582,0,0,0,0,0,0,0,0.0133309,0,0,0,0.069822949,0.020118175,0.022537525,0,0,0,0,0.014097117,0.009256388,0,0,0,0,0,0.045426985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008165007,0,0,0,0,0,0,0,0,0,0.015332671,0,0.016832122,0,0,0,0,0.03251853,0,0,0,0,0,0.044674111,0,0,0,0.044063495,0,0.011161245,0,0,0.038724713,0.00889924,0,0.024450468,0.022602832,0,0,0.011174791,0.01044142,0.012818657,0.010641669,0,0,0,0.015483313,0,0.048270779,0.023984399,0.04226634,0.032238018,0,0,0.009071987,0.013645115,0.014710604,0,0.012810236,0.018455323,0.05403151,0.02010227,0.051833447,0.074575398,0,0,0.028962467,0,0.009209177,0,0.010070741,0,0,0,0.009733808,0,0.008434442,0,0,0,0,0,0.020319982,0,0.017088367,0.010280485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009424988,0.014710604,0,0,0,0,0.013645115,0.015776093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008806752,0,0,0.011572464,0.009733808,0.01584813,0.00434654,0,0,0.014414149
0,0,0,0,0,0,0,0,0,0,0,0,0,0.021093,0,0.018970909,0,0.029032354,0,0.017527664,0.023850726,0.044983896,0,0,0,0,0,0,0,0,0.055605295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023124137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015951543,0,0,0,0,0,0,0.044262246,0,0,0.02095376,0.035835171,0,0,0,0,0,0,0,0,0,0.049694613,0.019311779,0,0.01467497,0,0,0,0,0,0,0,0.032296021,0,0,0,0.088179296,0,0.064592042,0.102385173,0.015486739,0.006656838,0,0.066410753,0.020623528,0.029074935,0.036960785,0,0,0,0.070398362,0.075895471,0.019901689,0,0,0,0.008642696,0,0,0,0,0.033205376,0,0.015837438,0,0,0.034088041,0.02410728,0,0,0.018422094,0,0,0,0,0,0,0.034945192,0,0.007346909,0.008839907,0.01136268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015047294,0,0.00947106,0,0,0,0,0.007572685,0,0,0,0,0.009084916,0,0,0,0
0.011942592,0,0.061221739,0,0,0.052870568,0,0,0,0,0.020861449,0,0,0,0.044519398,0,0,0,0,0,0,0,0,0.059728065,0.034419046,0,0,0,0,0,0,0,0,0,0,0.034749154,0.029864032,0.025906152,0,0,0.028006795,0,0,0,0,0,0,0,0.033107193,0,0.028797124,0,0,0,0,0,0,0,0,0,0,0,0,0.013969049,0.050182092,0,0,0,0,0,0,0,0,0,0,0.028797124,0,0,0,0.023314449,0.027817056,0,0,0,0,0,0.152860813,0,0,0,0,0,0.019095142,0,0,0,0,0,0,0,0,0,0,0,0.036052473,0.029929695,0,0,0,0.010886704,0,0.081456939,0.134912243,0.023774817,0.030223142,0,0,0.051029926,0.076753769,0.041373573,0,0.036028788,0.034603731,0,0.014134409,0.048593856,0.046609624,0,0,0.027152313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028574975,0,0.012015258,0,0,0,0,0,0.024267034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02476899,0,0,0,0,0,0.012224645,0,0,0
0.005416586,0.006500459,0,0,0,0,0,0,0,0,0.037847001,0,0,0,0.040383716,0,0,0,0,0,0,0,0,0.094814223,0.046832472,0,0.011130502,0,0,0,0,0,0,0,0.011329233,0.015760545,0.013544889,0.011749785,0,0,0.012702536,0,0.020921538,0,0,0,0,0,0,0,0,0.01069311,0,0,0,0,0,0,0,0,0,0.022239363,0,0,0,0,0,0,0,0,0.007151057,0,0,0,0,0,0,0,0,0,0.012616479,0,0,0,0,0,0.034665157,0,0,0,0.068382692,0,0.025981915,0,0,0.020032456,0.006905421,0,0,0,0,0,0.020386443,0.019048537,0,0.038827712,0,0,0,0.007061646,0.014545301,0.052836934,0.043755322,0.015421503,0.0196042,0,0.028068815,0,0.024893114,0.026836912,0,0.011685012,0.033668495,0.032857,0.03667306,0.094561017,0.045349904,0,0.010842834,0,0,0.016800525,0,0,0,0,0,0,0,0.007693579,0,0,0,0,0,0.018535119,0,0,0,0,0,0,0,0,0.024097283,0,0,0,0,0,0.023385388,0,0,0,0.0227414,0,0,0,0.034388468,0,0,0,0,0,0.024893114,0.02878071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079295,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070820419,0.122433463,0,0,0,0,0,0.028597009,0.056331734,0,0,0.029617851,0,0,0.061434589,0,0,0,0.061006774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165633,0,0,0,0,0.024610951,0,0,0,0,0,0,0.034145161,0,0,0,0,0,0,0,0.033208057,0.041202568,0,0,0,0,0.038335844,0,0,0,0,0,0,0,0,0.049599521,0.04585146,0,0,0,0,0,0.048699165,0,0,0,0.017713959,0,0.044180035,0,0,0,0,0,0,0.062443745,0,0,0,0,0,0,0,0.037919694,0,0,0.044180035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046494874,0,0.01955025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504053,0,0,0,0.048234775,0.020151042,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144160654,0,0,0,0,0,0,0,0.018392693,0.023412436,0,0,0,0,0.015108128,0,0,0.023830455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179436753,0.038812141,0,0,0,0,0,0,0.013326793,0,0,0,0,0.019801915,0,0,0,0,0,0,0.082419355,0,0,0,0,0,0,0,0.026719126,0,0,0,0,0,0,0,0,0,0,0.032530029,0.021068618,0.014525196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039864899,0,0,0,0,0,0.076929344,0.045359935,0,0,0,0,0,0,0.025127838,0,0.082861554,0,0,0.144812336,0,0,0,0,0,0,0,0,0.026780266,0.04217221,0,0,0,0,0,0,0,0,0.025701212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.009441143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024884875,0,0,0,0,0,0,0.022672864,0,0,0,0,0,0,0.041727211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019820689,0,0.010904353,0,0,0,0,0,0,0.030974201,0,0,0,0,0,0,0,0.009201834,0,0,0,0,0,0,0,0,0,0,0,0.018969534,0,0,0,0,0,0,0,0.055346762,0.022890316,0.035887211,0,0,0,0.021297691,0,0,0,0,0,0,0,0,0,0,0,0,0.017162648,0,0.070874486,0.009806316,0,0,0,0.014267899,0,0,0.022101664,0.015579402,0,0,0,0.008359851,0.012573996,0,0,0,0,0.008298355,0.004631069,0,0.015271413,0,0,0,0,0.008486272,0,0,0,0,0,0,0,0.011658529,0,0,0.008754093,0,0,0.028087347,0,0.00393674,0.014210226,0,0,0,0,0.007950974,0.036516019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078166279,0,0.063265676,0.018399792,0.013852814,0,0,0.029075393,0,0.008824466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009736053,0.004005344,0,0,0.013282663
0.010658443,0,0,0,0,0,0,0,0.012850329,0,0.009309141,0,0,0.012247548,0,0,0,0,0,0,0.027697618,0,0,0.039979269,0.061436147,0.008603034,0.010950978,0,0.013848809,0,0.010762315,0,0.026119682,0,0.011146503,0,0,0.057801361,0,0.028613293,0,0,0,0.013959665,0,0,0.026853837,0,0.02954728,0.018404174,0,0,0.01746679,0,0,0,0,0,0,0,0.020584094,0,0.007942291,0.0062335,0,0,0,0,0.018524372,0,0,0,0,0.011705588,0,0.012850329,0,0,0,0,0,0,0,0.037492968,0.031012686,0,0,0,0,0.014427468,0.011213291,0.021412861,0,0,0,0,0,0,0.018666486,0.017255926,0.053373424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038780852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167236337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006234183,0.007481661,0,0,0,0,0,0,0.030064922,0,0.010889939,0,0,0,0,0,0,0,0,0,0.032400987,0,0,0.031178801,0.053901525,0.010063926,0,0,0.016200493,0,0.025179756,0.033066846,0,0,0,0,0,0.013523337,0,0.016736077,0,0,0,0.016330174,0,0,0,0,0,0,0,0.012307165,0,0.011229984,0,0,0,0,0,0,0,0,0.009290982,0,0,0,0,0,0,0,0.008230462,0.019286172,0,0,0,0.030064922,0,0,0,0.024340871,0.014520853,0.025049007,0,0.029239799,0,0,0.019948817,0,0,0.016877416,0.026234869,0.025049007,0,0,0,0.023056223,0,0,0.021836267,0.020186177,0,0,0,0,0.013363079,0.011093632,0,0,0,0.008070453,0.008311601,0.020128356,0.050006082,0.008812287,0,0.016039323,0.016039323,0.047286418,0.028449274,0.030670757,0,0.0267086,0.012826094,0.009387714,0.057629095,0,0.017276154,0.011429583,0.01239181,0.020128356,0,0.0096003,0,0,0.006887802,0,0,0.010147213,0,0.008792661,0.011429583,0,0,0.006851886,0,0,0,0.008907064,0.032151323,0.006887802,0.013769876,0,0,0,0.027539752,0.01447382,0.020687866,0.017416446,0,0.013990565,0.013363079,0,0,0,0,0,0,0,0.05895166,0.015335378,0.01192847,0.020815209,0,0,0.014224637,0.01644612,0,0.009982891,0.028449274,0.021182993,0,0,0,0.009121332,0,0,0,0,0,0,0.009180784,0,0,0,0,0,0.004531143,0,0.037431133,0.015026333
0,0,0.03528753,0,0,0.030474008,0,0,0,0,0.012024307,0,0,0,0,0,0,0,0,0.013145748,0,0,0,0.034426593,0.019838756,0,0,0,0,0,0.041703971,0,0,0,0,0,0,0.014932018,0,0,0,0,0.026587787,0,0,0,0,0.014932018,0,0,0,0.027178322,0,0,0,0,0,0,0,0,0,0,0,0.008051604,0,0,0,0,0.023927314,0,0.018175603,0.021295148,0,0,0,0.033196684,0,0,0,0.013438189,0,0,0,0,0,0,0.022026818,0,0,0,0.043451502,0.027658278,0.011006228,0,0,0.012728957,0.035102557,0,0,0,0,0,0,0,0,0,0,0,0,0.00849694,0,0.021192049,0.07897302,0.018555954,0.023588793,0,0,0.119484706,0.029952691,0,0,0.014060015,0,0,0.011031734,0,0,0,0,0.021192049,0.020215266,0,0,0.022106504,0.014503584,0,0,0,0.01175719,0,0.048134343,0,0,0,0,0.022302419,0,0.018755524,0.045133836,0,0.028995105,0,0,0,0,0.030477394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012089076,0,0,0,0,0.038663789,0,0,0,0,0.023192386,0.009541186,0,0,0
0,0,0,0,0,0,0,0,0,0,0.029853453,0,0,0.03927662,0,0,0,0,0.077961872,0,0.088823394,0,0,0.08547292,0.098509683,0,0,0,0,0,0,0,0,0,0.035745682,0,0,0.074145194,0,0.045879935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061571293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035959864,0.068668829,0,0,0,0,0,0,0,0,0,0,0.02578798,0.072286756,0.088744548,0.073673095,0,0,0,0,0,0.066836463,0.083022919,0,0.074395425,0,0,0,0,0,0,0.088686248,0,0,0.03479239,0,0,0,0,0,0,0,0,0.069720514,0,0,0,0,0.037080368,0.029196145,0,0,0,0,0,0.0703384,0,0,0.035586294,0,0.0914461,0.071620718,0.115663064,0,0,0,0,0,0,0,0.088744548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015058026,0,0,0,0,0,0,0,0,0,0,0,0.028836,0,0,0,0.0793796,0,0,0.032606056,0,0,0,0,0,0,0,0,0,0.101356486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02260212,0,0.098803781,0,0,0,0.029225514,0,0,0,0.014676342,0,0,0,0,0,0,0,0,0,0,0,0,0.034862363,0,0,0,0,0,0,0.029424861,0,0,0,0,0,0,0,0,0,0,0,0,0.031992204,0,0,0,0,0,0,0,0,0,0.039003656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020050939,0,0,0,0.041832308,0.027445243,0,0,0,0,0,0,0,0,0.013651065,0,0.02110152,0,0.008872806,0,0.027445243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097874871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015959562,0.021891167,0,0,0,0,0,0.010971783,0,0,0,0
0.013216469,0.00793056,0,0,0,0,0,0,0,0,0.011543335,0,0,0.01518696,0.024634067,0,0,0,0,0,0.017172523,0,0,0,0.038090411,0,0.013579213,0,0,0,0,0.026288143,0,0,0.013821664,0,0,0,0,0,0,0,0,0,0,0,0,0.014334737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872429,0,0,0.014514929,0,0.079672043,0,0,0,0.012900662,0.015392104,0.026551947,0,0.04649128,0.038455731,0,0,0.055534848,0,0.053670182,0.027808961,0,0.021131957,0,0,0.012219798,0,0,0.023146443,0.021397348,0.049227915,0,0.009764381,0.027370714,0,0,0,0.052020945,0,0,0,0,0,0,0,0,0,0.023780937,0.035768747,0.038561777,0,0,0.016126011,0,0.013173818,0,0,0,0,0.02530701,0,0,0,0,0,0.018373024,0,0,0,0,0,0,0,0,0.02687272,0,0,0,0,0,0,0,0,0,0,0.036395335,0.052020945,0.043794752,0,0,0,0,0,0,0,0,0,0,0.024706278,0,0,0.078511734,0,0,0.035768747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031335974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030479973,0,0,0.015420727,0.019821565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056549926,0,0.068654974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013210128,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029877472,0,0,0,0,0,0.036995741,0,0,0.158867835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032496109,0,0.035674049,0,0,0,0,0,0,0,0.034694985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182879839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.033567805,0,0,0,0,0,0,0,0,0,0,0,0,0.016328207,0,0,0,0,0,0,0,0,0.021155608,0,0,0,0,0.135767155,0,0,0,0,0.033151254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071160122,0.029430406,0,0,0,0,0,0,0,0.032344833,0,0,0,0.012894817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020573582,0,0,0,0,0,0,0,0,0,0,0.014598073,0,0,0,0.022751775,0,0,0,0.029576019,0.017793147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097874871,0,0,0,0,0.034263846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
